Manufacturer,Manufacturer Color,Manufacturer Color Number,glueboss color name,Glue Boss Color Number,glueboss color volusion id,transparency,red,green,blue,transparency Rating,Text Color 0black 1white,Color Status
Harmony,Emerald,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Espresso,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Fawn,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Goldstone,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Jelly Opal,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Jubilee,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Kiwi Flake,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Lt Speck Blue,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Lt Speck Grey,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Lt Tan Flake,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Midnight Sky,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Mocha,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Moonstone,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Night View,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Night Image,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Opal,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Pearl White,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Peridot,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Polar White,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Renaissance Rose,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Seaweed,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Sedona,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Silhouette Flake,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Smoke Grey,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Smoky Quartz,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Snow Storm,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Snow Flake,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Speckled Grey,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Speckled Pepper,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Speckled Seafoam,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Spindrift,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Spruce Flake,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Starburst,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Suave,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Summer Night,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Sunstone,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Tern Egg Grey,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Topaz,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Harmony,Tundra,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Arabian,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Banana,S026,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Confetti Quartz,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Galaxy,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Garnet Granite,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Gemini,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Greystone Granite,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Indigo Granite,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Jasmin Green,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Jupiter,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Marta Gray,S207,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Mauve Sand,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Metis,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Modena,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Natural Quartz,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Ocean Pearl,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Plum Pearl,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Santa Ana,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Satin White,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Stardust Granite,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Sugarloaf,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG HiMacs,Turquoise Sand,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG Viatera,Sapporo,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG Viatera,Sherwood,0,Clear,4000,4000,50,253,253,252,50,0,Primary
LG Viatera,Tropic Brown,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Arctic White,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Aurora,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Biscuit,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Blue Ridge,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Castle,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Coal,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Cobalt,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Copper,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Deep Green,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Dusk,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Edelwise,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Ever Green,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Everest,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Festival,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Frosty White,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Glacier White,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Greembrier,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Ivory Melange,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Khaki Melange,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,King Sand,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Matterhorn,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Mediterranean,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Midnight,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Milk White,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Mont Blanc,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Monterey Tan,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,New Aurora,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Oceanic,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Oyster,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Palisade,0,Clear,4000,4000,50,253,253,252,50,0,Primary
Polystone,Peach,0,Clear,4000,4000,50,253,253,252,50,0,Primary
